,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,payment_Bank_transfer_auto,payment_Credit_card_auto,payment_Electronic_check,payment_Mailed_check,contract_Month_to_month,contract_One_year,contract_Two_year,gender_Female,gender_Male,SC_False,SC_True,IS_DSL,IS_Fiber_optic,IS_No
5391,0,0,6,0,1,0,0,0,2,2,2,1,49.25,255.6,0,False,False,False,True,False,True,False,True,False,True,False,True,False,False
5392,1,1,63,0,1,0,2,2,2,0,0,0,39.35,2395.05,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
5393,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5394,1,0,48,1,2,0,2,0,2,2,2,1,105.1,5083.55,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
5395,0,0,5,1,0,0,0,0,0,2,0,1,81.0,389.6,1,False,True,False,False,True,False,False,True,False,True,False,False,True,False
5396,0,1,35,1,0,1,1,1,1,1,1,1,20.1,644.5,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True
5397,0,0,6,1,0,0,2,0,0,2,0,1,84.85,523.5,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
5398,0,0,2,1,0,1,1,1,1,1,1,0,19.75,39.3,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
5399,0,0,50,1,0,1,1,1,1,1,1,0,19.75,989.05,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True
5400,0,0,33,1,0,0,0,0,0,0,0,1,70.4,2406.1,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False
5401,0,0,31,1,0,1,1,1,1,1,1,0,20.45,638.55,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
5402,1,1,9,1,0,1,1,1,1,1,1,0,20.35,191.1,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
5403,1,1,54,1,2,0,2,2,2,2,2,1,86.2,4524.05,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
5404,0,0,46,1,0,2,2,2,0,2,0,1,95.65,4664.2,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False
5405,0,1,34,1,2,2,2,0,0,2,2,1,103.8,3470.8,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False
5406,1,1,71,1,2,2,0,0,0,2,2,1,97.2,6910.3,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False
5407,1,1,63,1,0,2,2,2,2,0,0,0,63.55,4014.2,0,False,False,False,True,False,False,True,True,False,True,False,True,False,False
5408,0,0,51,1,2,1,1,1,1,1,1,0,24.95,1288.0,0,True,False,False,False,False,False,True,True,False,True,False,False,False,True
5409,0,0,26,1,2,0,2,0,0,2,0,1,89.15,2277.65,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
5410,1,0,64,1,0,2,0,2,0,2,2,1,99.0,6375.8,0,True,False,False,False,False,False,True,True,False,True,False,False,True,False
5411,1,0,1,0,1,0,0,0,0,0,0,1,24.8,24.8,1,False,False,True,False,True,False,False,True,False,False,True,True,False,False
5412,1,0,61,1,2,0,2,0,2,0,0,1,85.55,5251.75,0,True,False,False,False,False,True,False,False,True,False,True,False,True,False
5413,0,0,15,1,0,0,0,2,0,2,2,1,94.0,1505.45,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
5414,0,0,64,1,2,0,2,0,2,2,2,1,105.65,6903.1,1,False,True,False,False,False,True,False,False,True,True,False,False,True,False
5415,0,0,18,1,2,0,0,0,0,0,0,1,50.3,913.3,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
5416,1,1,57,1,0,0,2,0,0,2,2,1,95.0,5535.8,0,False,False,True,False,False,True,False,True,False,True,False,False,True,False
5417,1,1,14,1,0,2,2,0,0,0,2,1,61.4,815.55,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
5418,0,0,18,1,2,0,2,0,0,0,0,1,80.55,1411.65,0,False,True,False,False,True,False,False,False,True,False,True,False,True,False
5419,1,0,72,1,2,2,0,0,0,0,0,0,78.5,5602.25,0,True,False,False,False,False,False,True,True,False,False,True,False,True,False
5420,1,0,70,1,2,2,2,2,2,2,2,0,114.3,8244.3,0,False,True,False,False,False,False,True,False,True,True,False,False,True,False
5421,0,0,38,1,0,1,1,1,1,1,1,0,20.05,741.5,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
5422,1,1,68,1,0,2,2,2,2,0,0,0,62.65,4375.8,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
5423,0,0,13,1,0,0,0,0,0,0,2,1,80.85,1008.7,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
5424,1,0,65,1,2,2,2,0,0,2,0,1,92.7,5968.4,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False
5425,0,0,30,1,2,0,0,2,0,2,2,0,100.45,3096.9,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5426,1,0,51,1,2,0,0,0,2,2,2,1,75.2,3901.25,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
5427,0,0,31,1,2,2,0,2,0,0,0,1,84.75,2613.4,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
5428,1,0,9,1,0,0,0,0,0,2,2,0,89.45,853.1,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5429,1,1,72,1,2,2,2,2,2,0,2,1,79.5,5661.7,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
5430,0,0,10,1,2,0,0,0,0,2,2,1,72.15,794.25,1,False,True,False,False,True,False,False,False,True,True,False,True,False,False
5431,0,0,37,1,0,1,1,1,1,1,1,1,19.8,695.05,0,False,False,True,False,False,True,False,True,False,True,False,False,False,True
5432,0,0,2,1,0,0,0,2,2,2,2,0,76.4,160.8,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
5433,0,0,55,1,0,2,2,0,0,2,2,1,100.9,5552.05,0,False,False,False,True,False,True,False,False,True,True,False,False,True,False
5434,0,1,33,1,2,2,0,2,0,0,2,1,95.3,3275.15,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False
5435,1,1,46,1,0,0,0,2,2,0,2,0,90.95,4236.6,0,True,False,False,False,False,True,False,True,False,True,False,False,True,False
5436,0,1,1,1,0,2,0,0,2,0,0,0,54.5,54.5,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
5437,0,0,20,1,2,0,0,0,0,0,2,1,61.6,1174.35,1,False,False,False,True,True,False,False,True,False,False,True,True,False,False
5438,1,0,9,1,0,0,2,2,0,0,0,1,79.9,741.7,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
5439,0,0,32,1,2,0,0,0,0,2,2,1,96.15,3019.25,1,False,True,False,False,True,False,False,False,True,False,True,False,True,False
5440,1,1,19,1,0,0,0,2,0,0,0,1,49.6,962.9,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
5441,1,0,70,1,2,2,0,2,2,0,0,0,65.3,4759.75,1,False,True,False,False,False,False,True,True,False,True,False,True,False,False
5442,0,1,61,1,2,1,1,1,1,1,1,1,25.0,1498.35,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
5443,0,0,26,1,0,0,0,0,0,0,0,0,45.45,1233.15,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
5444,1,0,45,1,2,0,2,2,0,2,2,1,107.75,4882.8,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False
5445,1,1,62,1,2,0,0,2,0,2,0,1,89.1,5411.65,0,False,True,False,False,False,False,True,False,True,True,False,False,True,False
5446,0,0,1,1,0,1,1,1,1,1,1,0,19.65,19.65,1,False,False,False,True,True,False,False,False,True,True,False,False,False,True
5447,0,0,3,1,0,0,0,0,0,0,0,0,44.75,148.05,0,False,False,False,True,True,False,False,True,False,True,False,True,False,False
5448,1,1,41,1,2,2,2,2,0,0,2,1,101.6,3930.55,0,True,False,False,False,False,True,False,True,False,True,False,False,True,False
5449,1,1,67,1,0,0,2,2,2,2,2,0,103.15,6895.5,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False
5450,0,0,1,1,2,0,0,0,0,2,0,1,84.65,84.65,1,False,False,False,True,True,False,False,False,True,True,False,False,True,False
5451,1,0,71,1,2,2,2,0,0,2,0,0,95.65,6856.95,0,False,False,False,True,False,True,False,True,False,True,False,False,True,False
5452,1,1,37,1,0,2,2,0,0,2,2,0,75.1,2658.8,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False
5453,1,0,60,1,0,2,2,0,2,0,0,1,61.35,3766.2,0,False,False,False,True,False,False,True,False,True,True,False,True,False,False
5454,1,0,1,1,0,0,0,0,0,0,0,1,69.55,69.55,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
5455,0,0,6,1,0,1,1,1,1,1,1,0,19.7,129.55,0,False,True,False,False,True,False,False,True,False,True,False,False,False,True
5456,0,0,13,0,1,0,2,0,0,0,0,1,31.05,347.25,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
5457,1,1,11,1,0,2,0,0,0,0,0,0,51.0,581.7,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
5458,0,0,7,1,0,2,0,0,0,0,0,1,51.0,354.05,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
5459,1,1,10,1,0,0,0,0,0,2,2,1,88.85,929.45,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5460,1,0,34,1,0,1,1,1,1,1,1,0,20.05,679.0,0,False,True,False,False,False,False,True,False,True,True,False,False,False,True
5461,0,0,62,1,0,2,0,0,2,0,2,1,65.1,3846.75,0,False,False,False,True,False,False,True,True,False,True,False,True,False,False
5462,1,0,64,1,2,0,2,0,2,0,2,1,70.15,4480.7,0,False,False,False,True,False,True,False,False,True,True,False,True,False,False
5463,1,1,1,1,0,0,0,0,0,0,0,1,44.35,44.35,1,True,False,False,False,True,False,False,True,False,True,False,True,False,False
5464,0,0,25,1,0,1,1,1,1,1,1,1,20.75,499.4,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
5465,0,0,26,1,0,0,2,2,0,0,0,1,56.05,1553.2,0,False,False,False,True,False,True,False,True,False,True,False,True,False,False
5466,0,1,10,1,0,1,1,1,1,1,1,1,19.95,219.5,0,True,False,False,False,False,True,False,False,True,True,False,False,False,True
5467,0,0,53,1,2,2,2,2,0,2,0,0,98.6,5311.85,0,False,False,False,True,False,True,False,True,False,True,False,False,True,False
5468,0,0,7,1,0,0,0,0,0,2,0,1,79.7,586.05,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5469,0,0,33,1,0,0,2,2,0,0,0,1,79.0,2576.8,0,False,True,False,False,True,False,False,False,True,True,False,False,True,False
5470,1,0,71,1,0,0,2,2,0,0,2,0,89.45,6435.25,0,False,True,False,False,False,False,True,True,False,False,True,False,True,False
5471,0,0,29,1,2,0,0,0,0,0,0,1,74.2,1993.25,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5472,1,1,24,1,2,2,0,0,2,2,2,0,81.0,1923.85,0,True,False,False,False,True,False,False,False,True,True,False,True,False,False
5473,1,1,20,1,0,0,0,2,0,0,0,1,49.6,939.8,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
5474,0,0,1,1,2,0,0,0,0,2,0,1,84.6,84.6,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5475,0,1,54,1,2,0,2,0,0,0,0,1,55.0,3092.65,1,False,True,False,False,True,False,False,False,True,True,False,True,False,False
5476,0,0,5,1,0,0,0,2,0,2,0,1,84.85,415.55,1,False,False,False,True,True,False,False,True,False,False,True,False,True,False
5477,1,1,72,1,2,2,0,2,2,2,2,1,84.2,5986.55,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
5478,1,0,52,1,0,2,2,2,2,2,2,1,106.3,5487.0,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False
5479,0,0,9,1,0,0,0,0,0,0,0,0,69.05,651.5,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5480,0,0,1,1,0,0,0,0,0,0,0,1,45.4,45.4,0,False,False,False,True,True,False,False,True,False,True,False,True,False,False
5481,0,0,1,1,2,0,0,0,0,0,0,1,73.65,73.65,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
5482,1,1,33,1,0,0,0,2,2,2,2,1,73.9,2405.05,1,False,False,False,True,False,True,False,False,True,True,False,True,False,False
5483,1,0,55,1,2,0,0,2,0,0,0,1,77.75,4458.15,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5484,1,1,69,1,2,0,0,0,2,2,2,1,99.35,6856.45,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False
5485,0,0,1,1,0,2,0,0,0,0,0,1,50.75,50.75,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
5486,0,0,54,1,2,2,0,2,2,2,2,0,87.1,4735.2,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
5487,0,1,33,1,0,1,1,1,1,1,1,1,20.15,682.15,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
5488,1,0,45,1,2,0,2,2,2,2,0,1,98.7,4525.8,0,True,False,False,False,False,True,False,False,True,False,True,False,True,False
5489,0,1,11,0,1,0,0,0,0,0,0,0,25.2,321.05,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
5490,0,0,6,1,0,2,2,0,0,0,0,1,55.7,335.65,0,True,False,False,False,True,False,False,False,True,True,False,True,False,False
5491,0,0,21,1,0,2,0,2,0,2,0,0,65.35,1424.4,0,True,False,False,False,True,False,False,False,True,True,False,True,False,False
5492,1,1,65,1,2,1,1,1,1,1,1,1,25.3,1748.55,0,True,False,False,False,False,False,True,True,False,True,False,False,False,True
5493,1,0,6,1,2,0,0,0,0,0,2,1,84.35,474.9,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
5494,0,0,8,1,0,2,0,0,0,2,0,0,84.95,668.4,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5495,0,0,11,1,0,0,0,0,2,0,0,1,73.85,926.25,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
5496,1,1,43,1,2,1,1,1,1,1,1,0,24.25,1077.95,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
5497,1,1,49,0,1,0,2,0,0,2,2,1,51.8,2541.25,1,True,False,False,False,False,True,False,False,True,True,False,True,False,False
5498,1,0,1,1,0,0,0,0,0,0,0,0,46.0,46.0,1,False,False,True,False,True,False,False,True,False,False,True,True,False,False
5499,0,0,15,1,0,0,0,0,0,0,2,1,79.4,1156.1,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
5500,1,1,60,1,0,2,2,2,0,0,0,0,60.5,3694.45,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
5501,0,0,17,0,1,0,0,0,0,0,0,0,25.1,382.8,0,False,True,False,False,True,False,False,False,True,True,False,True,False,False
5502,1,0,16,1,0,0,0,0,0,0,0,1,71.8,1167.8,1,True,False,False,False,True,False,False,False,True,False,True,False,True,False
5503,1,1,35,1,0,1,1,1,1,1,1,0,20.05,746.75,0,True,False,False,False,False,True,False,False,True,True,False,False,False,True
5504,1,0,44,1,2,0,2,0,0,0,2,0,88.4,3912.9,1,False,False,False,True,False,True,False,False,True,False,True,False,True,False
5505,1,1,12,0,1,0,0,0,2,0,0,0,30.25,368.85,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False
5506,0,0,1,1,0,1,1,1,1,1,1,0,20.2,20.2,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
5507,0,0,28,1,0,2,2,0,2,0,0,1,59.9,1654.7,0,False,False,True,False,False,True,False,True,False,True,False,True,False,False
5508,1,0,70,1,2,1,1,1,1,1,1,0,25.15,1940.85,0,True,False,False,False,False,False,True,False,True,True,False,False,False,True
5509,0,1,5,1,0,0,0,0,0,0,0,0,46.0,221.7,1,False,False,False,True,True,False,False,True,False,True,False,True,False,False
5510,0,0,18,1,0,0,2,2,0,2,2,0,101.3,1794.65,0,False,True,False,False,True,False,False,False,True,True,False,False,True,False
5511,1,0,70,1,2,2,0,0,2,2,2,1,76.95,5289.8,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
5512,1,1,9,1,2,0,2,0,0,0,0,1,55.3,501.2,0,False,False,False,True,True,False,False,True,False,True,False,True,False,False
5513,0,0,67,1,0,2,2,0,2,2,0,1,92.45,6140.85,0,True,False,False,False,False,False,True,True,False,False,True,False,True,False
5514,0,0,1,1,0,2,0,0,0,0,0,1,48.45,48.45,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
5515,1,1,18,1,0,1,1,1,1,1,1,0,19.35,309.25,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
5516,0,0,4,1,2,0,0,0,0,0,0,0,51.75,201.1,1,False,True,False,False,True,False,False,False,True,True,False,True,False,False
5517,1,1,71,1,0,2,2,2,0,0,0,1,86.7,6179.35,0,True,False,False,False,False,True,False,False,True,False,True,False,True,False
5518,1,1,30,1,2,2,2,0,0,2,0,1,94.4,2838.7,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
5519,1,0,1,1,0,2,0,2,0,0,0,0,55.7,55.7,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
5520,0,0,55,1,2,2,0,2,0,0,0,1,84.25,4589.85,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False
5521,0,0,59,1,0,0,0,2,2,2,0,1,64.65,3735.45,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
5522,0,0,1,1,0,0,0,0,0,0,0,1,70.15,70.15,1,False,False,False,True,True,False,False,True,False,True,False,False,True,False
5523,1,0,7,1,0,0,0,0,0,0,0,1,69.2,477.55,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False
5524,1,1,45,1,0,2,0,0,2,0,0,0,54.65,2553.7,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
5525,1,1,54,1,2,1,1,1,1,1,1,1,24.75,1342.15,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True
5526,1,1,51,1,2,1,1,1,1,1,1,1,23.95,1216.35,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
5527,1,0,72,1,2,0,2,2,0,2,2,0,105.0,7578.05,0,False,True,False,False,False,True,False,True,False,False,True,False,True,False
5528,1,0,44,1,0,2,2,0,2,0,0,1,59.85,2603.95,0,True,False,False,False,False,True,False,False,True,True,False,True,False,False
5529,0,0,2,1,0,1,1,1,1,1,1,0,20.05,42.7,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
5530,0,0,66,1,2,0,0,2,0,2,0,1,92.15,6056.9,0,True,False,False,False,False,True,False,True,False,True,False,False,True,False
5531,1,1,68,0,1,2,2,0,0,2,0,0,44.8,2983.65,0,False,False,False,True,False,True,False,False,True,True,False,True,False,False
5532,0,0,31,1,0,1,1,1,1,1,1,0,20.9,689.35,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
5533,0,0,21,1,2,0,0,0,0,2,2,1,95.4,2025.1,0,True,False,False,False,True,False,False,True,False,False,True,False,True,False
5534,0,1,21,1,2,2,0,0,0,0,0,0,80.35,1747.2,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
5535,1,1,55,1,2,2,0,2,2,2,2,1,85.1,4657.95,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
5536,0,0,9,0,1,0,0,0,0,2,0,1,34.7,296.1,1,False,True,False,False,True,False,False,False,True,True,False,True,False,False
5537,1,0,71,1,2,2,2,2,2,2,2,1,115.05,8016.6,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False
5538,0,0,1,1,0,0,0,0,0,0,2,1,81.1,81.1,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5539,1,1,22,1,0,1,1,1,1,1,1,0,19.95,433.5,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
5540,1,1,1,1,0,1,1,1,1,1,1,0,20.55,20.55,1,False,False,False,True,True,False,False,True,False,True,False,False,False,True
5541,0,0,61,1,2,0,0,2,2,2,2,1,106.6,6428.4,1,False,False,True,False,False,False,True,True,False,True,False,False,True,False
5542,1,0,67,1,2,0,2,2,2,2,2,0,86.15,5883.85,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
5543,0,0,14,1,0,2,2,0,0,0,0,0,78.85,1043.8,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
5544,1,0,59,1,2,2,2,2,2,2,0,1,106.75,6252.9,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
5545,1,0,21,1,0,0,0,2,0,2,0,0,86.55,1857.25,0,True,False,False,False,True,False,False,False,True,False,True,False,True,False
5546,0,0,4,0,1,2,2,0,2,0,0,0,42.4,146.4,0,False,False,False,True,True,False,False,False,True,True,False,True,False,False
5547,0,0,3,1,0,0,0,0,0,2,2,1,89.45,240.45,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5548,1,0,70,1,2,1,1,1,1,1,1,0,24.25,1724.15,0,True,False,False,False,False,False,True,False,True,True,False,False,False,True
5549,0,0,3,1,0,0,2,0,2,2,2,1,97.9,315.3,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5550,0,0,21,1,0,1,1,1,1,1,1,0,20.5,429.55,0,True,False,False,False,False,True,False,False,True,False,True,False,False,True
5551,0,0,20,1,0,1,1,1,1,1,1,1,19.6,356.15,0,False,True,False,False,True,False,False,False,True,True,False,False,False,True
5552,1,1,22,1,0,1,1,1,1,1,1,0,20.25,488.25,0,True,False,False,False,False,True,False,False,True,True,False,False,False,True
5553,0,0,1,1,0,0,0,0,0,0,2,1,55.7,55.7,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
5554,0,0,63,1,0,1,1,1,1,1,1,1,20.6,1298.7,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
5555,1,1,70,1,0,1,1,1,1,1,1,0,19.8,1378.75,0,True,False,False,False,False,False,True,True,False,True,False,False,False,True
5556,0,0,13,1,0,0,2,2,0,0,0,1,79.8,973.45,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
5557,0,0,5,1,0,0,0,0,0,2,0,0,80.2,384.25,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5558,1,1,72,1,2,2,2,2,2,2,2,1,116.4,8543.25,0,False,True,False,False,False,False,True,True,False,True,False,False,True,False
5559,0,0,13,0,1,0,2,0,0,0,0,1,31.65,389.95,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
5560,1,0,61,1,0,0,2,2,2,0,2,0,94.15,5731.85,0,False,True,False,False,True,False,False,False,True,True,False,False,True,False
5561,0,0,1,1,0,1,1,1,1,1,1,0,20.65,20.65,0,False,False,True,False,True,False,False,False,True,True,False,False,False,True
5562,1,0,56,1,2,0,0,0,2,0,0,1,76.85,4275.75,0,True,False,False,False,True,False,False,True,False,False,True,False,True,False
5563,0,0,4,1,0,1,1,1,1,1,1,0,20.15,84.5,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
5564,0,0,35,1,2,2,0,0,0,0,0,0,55.25,1924.1,0,False,False,False,True,False,False,True,False,True,True,False,True,False,False
5565,1,0,18,0,1,0,0,2,0,2,0,1,39.05,669.85,1,False,False,True,False,True,False,False,True,False,True,False,True,False,False
5566,1,0,72,1,2,0,2,2,0,2,2,0,82.15,5784.3,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
5567,0,0,49,1,2,2,2,2,2,0,2,0,103.0,5166.2,0,True,False,False,False,False,True,False,True,False,False,True,False,True,False
5568,1,0,44,1,2,2,2,2,2,0,0,1,95.1,4060.55,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
5569,1,0,3,1,0,0,0,0,2,2,0,1,83.9,267.4,1,False,False,False,True,True,False,False,True,False,False,True,False,True,False
5570,1,1,37,1,2,0,2,2,0,0,2,1,95.15,3532.85,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5571,1,0,61,1,2,0,2,2,0,2,2,1,79.8,4914.8,0,False,False,True,False,False,True,False,False,True,True,False,True,False,False
5572,1,0,70,1,2,2,0,2,2,0,2,1,74.8,5315.8,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
5573,0,0,1,1,0,0,0,0,0,0,0,1,69.85,69.85,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
5574,0,0,41,1,0,1,1,1,1,1,1,0,20.45,775.6,0,False,False,True,False,True,False,False,True,False,True,False,False,False,True
5575,1,1,70,1,2,2,2,2,2,0,2,0,78.35,5445.95,0,True,False,False,False,False,True,False,False,True,True,False,True,False,False
5576,0,0,1,1,0,0,0,0,0,2,0,1,53.55,53.55,1,False,False,False,True,True,False,False,True,False,True,False,True,False,False
5577,0,0,51,1,0,1,1,1,1,1,1,0,19.1,1007.8,0,False,False,True,False,False,True,False,False,True,True,False,False,False,True
5578,1,1,42,1,0,1,1,1,1,1,1,0,20.0,833.55,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
5579,1,1,70,1,2,2,2,2,2,0,0,0,93.9,6579.05,1,True,False,False,False,False,False,True,True,False,True,False,False,True,False
5580,0,0,48,1,0,1,1,1,1,1,1,0,19.95,1004.5,0,True,False,False,False,False,True,False,False,True,True,False,False,False,True
5581,1,1,68,1,2,2,2,2,2,2,2,1,113.15,7856.0,1,False,False,True,False,False,False,True,False,True,True,False,False,True,False
5582,0,0,48,1,2,1,1,1,1,1,1,0,24.0,1183.05,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
5583,1,0,26,1,0,0,2,0,0,0,2,0,84.95,2169.75,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
5584,1,0,11,1,2,0,2,0,0,0,0,1,80.5,896.9,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False
5585,0,0,1,1,0,1,1,1,1,1,1,1,19.3,19.3,1,False,False,False,True,True,False,False,False,True,True,False,False,False,True
5586,0,0,27,1,0,1,1,1,1,1,1,0,19.15,501.35,0,False,False,False,True,False,True,False,True,False,True,False,False,False,True
5587,0,0,46,1,0,0,2,2,0,2,0,1,91.3,4126.35,0,True,False,False,False,False,True,False,True,False,False,True,False,True,False
5588,0,0,1,1,0,0,0,2,0,0,0,1,49.65,49.65,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
5589,0,0,46,1,0,0,0,2,2,0,0,0,54.35,2460.15,1,False,True,False,False,False,False,True,True,False,True,False,True,False,False
5590,1,1,25,1,0,1,1,1,1,1,1,1,19.15,477.6,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
5591,0,0,4,1,0,0,0,0,0,2,2,1,88.45,370.65,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
5592,0,0,13,1,0,1,1,1,1,1,1,0,19.75,265.75,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
5593,1,0,31,1,0,2,2,2,2,0,2,1,75.5,2424.45,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
5594,1,1,23,1,2,0,0,0,0,2,0,1,83.75,1849.95,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
5595,0,0,2,1,0,1,1,1,1,1,1,0,19.4,61.05,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
5596,0,0,65,1,2,1,1,1,1,1,1,0,26.5,1698.55,0,True,False,False,False,False,False,True,True,False,True,False,False,False,True
5597,0,0,22,1,2,0,0,0,2,2,0,1,90.5,1910.6,1,True,False,False,False,True,False,False,False,True,False,True,False,True,False
5598,1,1,55,1,0,1,1,1,1,1,1,0,19.15,998.1,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True
5599,1,0,9,1,0,0,2,2,2,2,0,1,94.85,890.6,1,False,False,False,True,True,False,False,False,True,True,False,False,True,False
5600,1,1,7,1,0,0,0,0,0,0,0,1,69.95,529.5,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False
